,GEOID,population,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,eviction-rate,score,raw_score,percentage_vacant_housing_units,percent_college_educated,snaps_percentage,percent_poverty,rent_to_income_ratio,unemployment_rate
4257,390610211024,1427.0,0.0,,72122.0,196000.0,,0.0,A,0.920,0.0,50.2114164904863,2.85714285714286,,,3.5
4258,390610212011,1026.0,1.5,,91458.0,237000.0,,0.0,A,0.957,3.15533980582524,48.9388264669164,1.00250626566416,,,1.4
4259,390610212012,999.0,1.36,,107109.0,227900.0,,0.0,A,0.952,4.42708333333333,59.0643274853801,0.0,,,1.4
4260,390610212021,1483.0,5.41,,84773.0,158300.0,,3.7,B,0.882,1.45395799676898,22.0103986135182,0.819672131147541,,,2.0
4261,390610212022,906.0,24.38,1168.0,46625.0,117900.0,42.2,8.93,C,0.507,18.876404494382,18.0995475113122,21.3296398891967,,22.3142091152815,2.0
4262,390610212023,1276.0,11.05,972.0,37917.0,111600.0,50.0,5.0,B,0.804,4.26621160409556,32.4661810613944,3.38680926916221,,23.0397974523301,2.0
4263,390610212024,652.0,0.0,,100978.0,219600.0,,0.0,A,0.955,0.0,59.4704684317719,9.21052631578947,,,2.0
4264,390610212025,822.0,0.0,,89866.0,165100.0,,0.0,B,0.893,8.74125874125874,43.8297872340426,0.0,,,2.0
4265,390610213021,1493.0,30.14,572.0,40313.0,137800.0,21.3,0.0,B,0.690,6.1377245508982,23.0263157894737,0.0,,14.7347009649493,5.2
4266,390610213022,1801.0,20.44,1605.0,110500.0,229700.0,44.1,0.83,A,0.965,0.0,48.6530612244898,0.0,,17.4298642533937,5.2
4267,390610213023,1474.0,0.0,,109552.0,186400.0,,0.0,A,0.932,0.0,44.1176470588235,1.74291938997821,,,5.2
4268,390610213024,1205.0,0.0,,103750.0,266800.0,,0.0,A,0.985,0.0,68.8279301745636,0.0,,,5.2
4269,390610213031,1339.0,0.0,,85034.0,162700.0,,4.76,B,0.900,0.0,35.9865470852018,0.974658869395711,,,4.0
4270,390610213032,1225.0,29.16,1154.0,68625.0,119700.0,21.1,0.0,B,0.657,5.18358531317495,14.6987951807229,3.87243735763098,,16.6994535519126,4.0
4271,390610213033,2116.0,1.76,,87500.0,152300.0,,4.05,B,0.846,3.52020860495437,31.9510537049626,1.89189189189189,,,4.0
4272,390610213041,1076.0,11.17,,58207.0,119200.0,,7.14,C,0.633,0.0,15.2875175315568,7.19602977667494,,,3.3
4273,390610213042,1593.0,38.52,595.0,64688.0,128900.0,20.8,0.77,C,0.596,0.0,12.3388581952118,11.0056925996205,,11.0375958446698,3.3
4274,390610213043,1544.0,24.79,570.0,71875.0,186100.0,29.7,4.59,B,0.728,0.0,21.3203463203463,8.45070422535211,,8.46469565217391,3.3
4275,390610213044,976.0,6.02,1081.0,68804.0,114400.0,32.9,0.0,C,0.551,15.673289183223,21.2824010914052,2.35602094240838,,15.1560955758386,3.3
4276,390610214011,1234.0,16.8,484.0,47176.0,124000.0,18.8,0.0,C,0.638,6.03715170278638,21.2910532276331,1.81219110378913,,10.8360183143971,9.3
4277,390610214012,1584.0,36.1,731.0,38667.0,125500.0,38.2,0.5,C,0.563,14.616497829233,26.2921348314607,14.0677966101695,,16.5102024982543,9.3
4278,390610214013,1415.0,58.39,575.0,37857.0,81500.0,29.0,6.61,D,0.219,7.59075907590759,13.4636264929425,37.1428571428571,,14.1691100721135,9.3
4279,390610214014,897.0,44.44,549.0,40844.0,92800.0,24.3,4.0,D,0.250,0.0,17.0682730923695,19.7831978319783,,13.1916560571932,9.3
4280,390610214211,505.0,0.0,,62188.0,100600.0,,0.0,B,0.688,0.0,14.0127388535032,0.0,,,5.2
4281,390610214212,1039.0,8.43,,70643.0,131600.0,,5.56,B,0.806,0.0,20.4081632653061,4.65116279069767,,,5.2
4282,390610214213,1335.0,7.09,,91932.0,144200.0,19.1,0.0,B,0.882,4.16666666666667,31.1875693673696,0.0,,11.9827698733847,5.2
4283,390610214214,1590.0,12.68,1260.0,105469.0,149000.0,14.8,4.55,B,0.766,5.5984555984556,27.1978021978022,9.20245398773006,,9.14771164986868,5.2
4284,390610214221,1549.0,14.56,,64833.0,130600.0,21.6,11.43,C,0.643,6.8762278978389,22.3014256619145,16.2447257383966,,11.8828374438943,11.9
4285,390610214222,1472.0,43.42,701.0,53466.0,119100.0,23.7,1.28,C,0.593,6.94698354661792,19.8795180722892,8.25147347740668,,13.8704971383683,11.9
4286,390610215011,892.0,0.0,,96852.0,142700.0,,0.0,B,0.885,0.0,60.8938547486033,9.52380952380952,,,4.7
4287,390610215012,1637.0,55.88,1377.0,54643.0,169100.0,37.7,1.65,B,0.891,6.78210678210678,27.3381294964029,1.08359133126935,,25.1450323005691,4.7
4288,390610215013,625.0,42.36,685.0,55769.0,120300.0,16.8,4.05,B,0.799,0.0,46.5549348230913,0.0,,12.5015689720095,4.7
4289,390610215014,725.0,21.01,,34625.0,129600.0,,6.12,C,0.444,15.9010600706714,24.6575342465753,0.0,,,4.7
4290,390610215015,628.0,34.28,732.0,32679.0,129900.0,43.2,0.0,C,0.558,22.0883534136546,24.2857142857143,22.1649484536082,,22.6567520425962,4.7
4291,390610215041,1341.0,24.89,889.0,50388.0,91300.0,24.4,2.4,C,0.581,0.0,31.2572087658593,10.0,,16.575375089307,2.2
4292,390610215042,1807.0,86.98,878.0,49579.0,154100.0,20.0,1.47,C,0.539,10.6951871657754,20.679012345679,23.502994011976,,17.402529296678,2.2
4293,390610215043,1114.0,22.31,1353.0,56378.0,120700.0,33.0,3.08,B,0.742,6.53710247349823,49.3910690121786,5.86011342155009,,20.0290893610983,2.2
4294,390610215044,1140.0,15.03,,54040.0,97500.0,,6.56,B,0.742,0.0,43.7647058823529,4.35729847494553,,,2.2
4295,390610215045,497.0,41.92,1357.0,54313.0,126200.0,19.5,1.56,B,0.713,0.0,36.0086767895879,6.15384615384615,,19.6196122475282,2.2
4296,390610215051,784.0,18.95,1048.0,45833.0,79200.0,23.9,5.56,C,0.593,28.8372093023256,28.1081081081081,6.5359477124183,,20.212510636441,8.8
4297,390610215052,1064.0,43.21,,37194.0,113700.0,29.6,1.48,C,0.462,0.0,14.9171270718232,21.4932126696833,,,8.8
4298,390610215053,1053.0,42.18,1078.0,55139.0,136900.0,34.6,5.56,B,0.692,7.37100737100737,27.8048780487805,10.079575596817,,20.0221258999982,8.8
4299,390610215061,760.0,39.19,1222.0,38523.0,102900.0,50.0,7.84,C,0.460,13.0573248407643,15.938864628821,20.5128205128205,,27.6925473093996,5.9
4300,390610215062,1657.0,34.31,1043.0,58534.0,106700.0,32.1,5.99,B,0.664,14.375,25.0,18.2481751824818,,15.0476646051867,5.9
4301,390610215063,839.0,17.86,1299.0,46711.0,96200.0,40.2,0.0,B,0.749,12.1951219512195,28.0412371134021,1.19047619047619,,25.818329729614,5.9
4302,390610215081,1862.0,3.73,,69318.0,138500.0,,8.82,B,0.778,7.90378006872852,30.2013422818792,4.66417910447761,,,4.0
4303,390610215082,2486.0,14.24,945.0,63114.0,98500.0,17.3,4.35,B,0.788,14.7286821705426,23.036093418259,4.44444444444444,,13.6705009981937,4.0
4304,390610215083,1174.0,2.48,,66992.0,117000.0,,0.0,B,0.880,0.0,15.1399491094148,2.0952380952381,,,4.0
4305,390610215091,1755.0,41.92,723.0,52353.0,154200.0,37.7,2.74,C,0.411,13.3421400264201,11.5656963021243,15.2439024390244,,13.088075181938,13.5
4306,390610215092,1192.0,45.83,1050.0,21480.0,70300.0,44.1,7.11,C,0.342,0.0,6.11570247933884,31.3888888888889,,,13.5
4307,390610215093,1555.0,94.92,771.0,23039.0,,39.2,9.59,C,0.523,8.43373493975904,11.6691285081241,54.5112781954887,,32.3972394635184,13.5
4308,390610215094,1324.0,22.22,1346.0,66696.0,67400.0,25.6,3.73,C,0.641,7.95454545454545,4.56273764258555,4.19753086419753,,17.3263763943865,13.5
4309,390610215095,444.0,4.86,,54333.0,114000.0,,0.0,C,0.649,0.0,16.5501165501165,6.25,,,13.5
4310,390610215096,559.0,0.0,,53469.0,100800.0,,6.25,C,0.447,13.8576779026217,13.6752136752137,13.4782608695652,,,13.5
4311,390610215711,1973.0,27.62,1183.0,81167.0,122800.0,32.5,2.05,B,0.886,0.0,25.944170771757,15.2380952380952,,13.2319785134353,12.5
4312,390610215712,1651.0,51.79,989.0,40536.0,84500.0,31.1,4.07,B,0.704,12.6241134751773,25.7872340425532,14.1233766233766,,24.6891651865009,12.5
4313,390610215721,1054.0,98.47,799.0,35903.0,,26.0,4.07,B,0.702,9.06555090655509,41.1458333333333,9.20245398773006,,23.4297969529009,7.3
4314,390610215722,888.0,3.46,,58698.0,112500.0,,14.29,C,0.635,0.0,7.92349726775956,14.4092219020173,,,7.3
4315,390610215723,911.0,16.55,,55543.0,133100.0,,2.27,B,0.819,0.0,29.4117647058824,0.0,,,7.3
4316,390610215724,1013.0,7.19,,77269.0,131000.0,,3.92,A,0.916,0.0,35.3658536585366,2.69662921348315,,,7.3
4317,390610215725,2389.0,81.68,729.0,32222.0,115000.0,28.2,3.01,C,0.456,10.0,14.9096385542169,35.2245862884161,,22.531189870275,7.3
4318,390610216021,1212.0,14.67,1114.0,42841.0,89200.0,39.4,5.47,C,0.641,0.956022944550669,21.1087420042644,6.17760617760618,,23.6969258420672,21.2
4319,390610216022,899.0,46.93,763.0,37634.0,,32.1,4.96,C,0.602,18.6842105263158,21.8421052631579,54.0453074433657,,,21.2
4320,390610216023,1067.0,66.1,1074.0,21042.0,,50.0,6.44,D,0.208,13.4897360703812,2.57826887661142,67.1186440677966,,46.2503564299971,21.2
4321,390610216031,1342.0,9.74,1042.0,63365.0,152000.0,31.9,8.47,B,0.812,6.80529300567108,25.4822335025381,10.3448275862069,,17.2903022173124,5.4
4322,390610216032,336.0,15.86,,61369.0,116700.0,,0.0,C,0.378,23.2804232804233,14.9193548387097,15.8620689655172,,,5.4
4323,390610216033,1740.0,35.92,1009.0,32230.0,83700.0,50.0,8.88,C,0.382,8.60927152317881,15.2115211521152,26.5395894428152,,31.3124418243872,5.4
4324,390610216041,855.0,22.99,1593.0,57618.0,94600.0,38.2,2.44,B,0.852,0.0,30.9602649006623,13.0193905817175,,27.0123919608456,15.0
4325,390610216042,836.0,3.14,,51196.0,86900.0,,5.26,C,0.533,7.16180371352785,18.9681335356601,12.8571428571429,,,15.0
4326,390610216043,712.0,34.76,1320.0,38385.0,86000.0,35.7,3.7,D,0.287,11.3924050632911,12.7320954907162,41.9047619047619,,27.8546307151231,15.0
4327,390610216044,1117.0,45.33,856.0,17344.0,87300.0,50.0,6.47,D,0.177,17.0353982300885,4.78632478632479,27.2,,48.4317343173432,15.0
4328,390610217011,1193.0,61.88,699.0,39250.0,89500.0,28.4,5.8,C,0.409,7.29312762973352,27.8401997503121,10.89258698941,,19.3222929936306,3.6
4329,390610217012,913.0,65.02,627.0,27800.0,68400.0,35.5,6.88,D,0.278,11.0647181628392,14.0202702702703,22.5352112676056,,23.0935251798561,3.6
4330,390610217013,857.0,45.43,708.0,35769.0,109700.0,33.6,12.21,C,0.478,0.0,22.0257234726688,9.94623655913978,,21.8401409041349,3.6
4331,390610217021,1416.0,55.22,559.0,30963.0,98100.0,27.3,10.12,C,0.394,9.57592339261286,17.1017101710171,30.2571860816944,,17.3239027226044,8.2
4332,390610217022,1341.0,78.75,670.0,17722.0,94500.0,50.0,15.37,D,0.315,12.9124820659971,21.1446740858506,52.0593080724876,,36.8355716059136,8.2
4333,390610217023,556.0,55.93,598.0,34432.0,82100.0,27.4,2.59,D,0.188,16.9230769230769,13.28125,19.2592592592593,,15.6133828996283,8.2
4334,390610217024,828.0,38.2,779.0,42721.0,73600.0,26.2,3.68,C,0.339,11.4427860696517,11.4754098360656,11.5168539325843,,17.331054984668,8.2
4335,390610218011,2743.0,63.6,796.0,33718.0,83000.0,31.3,4.15,C,0.574,0.0,22.7159261108337,16.2452107279693,,23.4889376594104,6.1
4336,390610218012,499.0,42.26,781.0,30809.0,109600.0,39.0,4.13,C,0.559,4.33212996389892,39.0977443609023,16.2264150943396,,25.9794215975851,6.1
4337,390610218013,341.0,41.95,720.0,21087.0,,38.0,6.78,F,0.048,30.5882352941176,5.38720538720539,41.9491525423729,,29.5916915635225,6.1
4338,390610218014,1257.0,28.8,531.0,56724.0,71900.0,21.9,4.76,D,0.277,10.3942652329749,19.3384223918575,14.0,,11.2333403850222,6.1
4339,390610218015,1430.0,31.69,974.0,44850.0,82000.0,32.2,3.1,C,0.383,10.9649122807018,2.18340611353712,0.0,,21.7792642140468,6.1
4340,390610218021,678.0,39.26,1117.0,,75000.0,47.4,4.63,D,0.206,19.8675496688742,17.5946547884187,17.7685950413223,,,8.1
4341,390610218022,1547.0,36.88,626.0,54435.0,87000.0,21.7,7.59,D,0.248,6.9060773480663,8.098271155596,14.1975308641975,,12.4993111049876,8.1
4342,390610218023,1018.0,38.52,1033.0,32813.0,69100.0,39.1,7.14,D,0.172,34.006734006734,28.1155015197568,19.3877551020408,,22.6739402066254,8.1
4343,390610219001,1435.0,61.19,835.0,27670.0,92400.0,50.0,4.58,D,0.306,14.6959459459459,11.8210862619808,39.6039603960396,,26.8015901698591,15.4
4344,390610220001,552.0,4.17,,64706.0,111400.0,,3.23,C,0.527,0.0,29.951690821256,0.0,,,5.1
4345,390610220002,1298.0,38.32,964.0,55536.0,106500.0,28.2,2.35,C,0.598,20.6946454413893,29.7376093294461,4.37956204379562,,16.1624891961971,5.1
4346,390610220003,1085.0,44.85,733.0,35729.0,107900.0,36.7,2.17,C,0.477,6.63615560640732,16.189111747851,29.4117647058824,,19.5807327381119,5.1
4347,390610220004,857.0,0.0,,101711.0,150500.0,,0.0,B,0.815,0.0,60.1410934744268,3.92857142857143,,,5.1
4348,390610221011,1530.0,7.69,1170.0,94688.0,178300.0,28.0,0.0,A,0.914,4.69208211143695,56.6170026292726,0.0,,13.2181480229807,3.8
4349,390610221012,638.0,7.37,,61691.0,131700.0,,5.26,B,0.714,0.0,23.7911025145068,5.96491228070175,,,3.8
4350,390610221013,431.0,19.27,,36875.0,98800.0,,0.0,C,0.361,10.655737704918,37.4631268436578,0.0,,,3.8
4351,390610221014,1386.0,8.52,525.0,53125.0,97700.0,22.8,10.34,C,0.518,8.17391304347826,20.820189274448,11.9318181818182,,,3.8
4352,390610221021,613.0,14.8,,87188.0,140300.0,,3.7,B,0.853,0.0,50.3722084367246,5.6,,,7.7
4353,390610221022,552.0,5.19,,65114.0,129800.0,,0.0,B,0.785,11.8320610687023,65.0124069478908,0.0,,,7.7
4354,390610221023,1084.0,48.02,890.0,40509.0,162500.0,39.5,3.45,B,0.845,0.0,40.4285714285714,17.016317016317,,23.5503221506332,7.7
4355,390610221024,1469.0,46.84,590.0,47143.0,98000.0,34.8,1.92,D,0.307,11.5671641791045,19.6594427244582,2.74261603375527,,13.1090511846934,7.7
4356,390610221025,1082.0,33.09,755.0,42250.0,109600.0,50.0,0.0,C,0.499,0.0,24.8,23.0392156862745,,17.3538461538462,7.7
4357,390610221026,786.0,10.76,,63980.0,87400.0,,1.59,C,0.575,22.4899598393574,34.441087613293,4.24929178470255,,,7.7
4358,390610221027,762.0,9.79,,71953.0,129700.0,,25.45,B,0.903,0.0,33.1147540983607,0.0,,,7.7
4359,390610222001,1038.0,2.44,,93750.0,160600.0,,0.0,B,0.908,0.0,62.3971797884841,0.0,,,5.5
4360,390610222002,923.0,35.63,605.0,24397.0,121200.0,29.9,3.85,C,0.346,18.9792663476874,23.7037037037037,10.6299212598425,,26.5606427019716,5.5
4361,390610222003,2480.0,6.0,907.0,66023.0,123800.0,30.4,4.38,B,0.687,4.92753623188406,42.4460431654676,9.14634146341463,,14.6676158308468,5.5
4362,390610223011,640.0,6.48,,49135.0,102800.0,,2.56,C,0.466,0.0,9.2274678111588,0.0,,,7.0
4363,390610223012,2150.0,53.76,642.0,42885.0,113100.0,31.2,4.03,C,0.333,8.38323353293413,13.7488542621448,41.0130718954248,,16.9289961525009,7.0
4364,390610223013,1456.0,31.84,1232.0,51346.0,111000.0,32.2,1.78,C,0.570,8.23970037453183,33.2558139534884,18.3673469387755,,20.823433178826,7.0
4365,390610223014,2171.0,85.18,839.0,28319.0,114100.0,29.3,1.43,B,0.697,11.2103174603175,34.3335659455687,10.0342075256556,,30.3824287580776,7.0
4366,390610223021,1720.0,34.01,1330.0,77036.0,220600.0,25.8,0.0,A,0.965,0.0,53.4604519774011,7.71175726927939,,18.2875538709175,3.7
4367,390610223022,643.0,17.25,,61771.0,75500.0,,0.0,B,0.659,0.0,23.4800838574423,21.5686274509804,,,3.7
4368,390610223023,2276.0,10.38,1075.0,54625.0,159700.0,50.0,2.0,B,0.836,3.79858657243816,35.0716332378223,6.1524334251607,,21.2210526315789,3.7
4369,390610223024,866.0,0.0,,150904.0,329100.0,,8.33,A,0.974,0.0,86.3036303630363,0.0,,,3.7
4370,390610224001,940.0,5.53,1148.0,91250.0,301600.0,29.6,2.86,A,0.944,11.6772823779193,68.843537414966,2.40384615384615,,12.6115068493151,2.2
4371,390610224002,663.0,16.1,1006.0,163438.0,422600.0,41.3,0.0,A,0.935,3.6101083032491,67.6229508196721,0.0,,5.91049817056009,2.2
4372,390610224003,525.0,17.27,880.0,74500.0,162100.0,21.8,1.92,B,0.859,10.5691056910569,46.8911917098446,2.27272727272727,,11.1140939597315,2.2
4373,390610225001,813.0,28.33,1044.0,31344.0,95700.0,37.3,5.63,C,0.334,11.0687022900763,20.722433460076,34.7639484978541,,28.9433384379786,5.3
4374,390610225002,2285.0,65.89,1019.0,60929.0,109900.0,21.2,2.21,B,0.822,11.1475409836066,45.0808625336927,3.53159851301115,,16.9968323786703,5.3
4375,390610225003,858.0,3.12,,61964.0,170300.0,,2.15,B,0.755,14.1463414634146,46.843853820598,14.2045454545455,,,5.3
4376,390610226011,1240.0,5.69,,143194.0,317100.0,,0.93,A,0.940,5.59139784946237,72.1006564551422,2.96127562642369,,,3.1
4377,390610226012,2023.0,2.44,,132578.0,366800.0,,0.0,A,0.956,7.98319327731092,79.8356982823002,2.43531202435312,,,3.1
4378,390610226013,1152.0,0.0,,109688.0,392900.0,,0.0,A,0.969,0.0,80.4137931034483,0.0,,,3.1
4379,390610226014,750.0,6.19,,94375.0,191300.0,,0.0,B,0.778,11.8181818181818,37.3263888888889,0.0,,,3.1
4380,390610226015,815.0,8.28,,84300.0,232000.0,,0.0,A,0.948,8.40108401084011,69.4793536804309,0.0,,,3.1
4381,390610226021,831.0,42.38,1096.0,87593.0,150900.0,19.4,2.61,B,0.694,8.20668693009119,57.1694599627561,13.9072847682119,,12.5626477001587,2.6
4382,390610226022,618.0,35.56,694.0,,350000.0,45.1,4.11,C,0.588,12.0521172638436,49.6894409937888,5.55555555555556,,,2.6
4383,390610226023,1155.0,29.83,903.0,91607.0,264000.0,22.7,3.81,B,0.868,15.5241935483871,63.6363636363636,2.86396181384248,,8.94691453709869,2.6
4384,390610227001,913.0,74.87,,11957.0,94700.0,37.8,1.61,D,0.248,13.9072847682119,19.3548387096774,59.2307692307692,,29.9071673496696,27.4
4385,390610227002,940.0,70.35,660.0,26343.0,,27.2,4.92,D,0.107,23.3830845771144,4.42953020134228,29.2207792207792,,19.3144288805375,27.4
4386,390610227003,1156.0,56.17,720.0,28418.0,65300.0,50.0,4.61,D,0.110,19.2691029900332,1.83374083129584,29.4238683127572,,20.4377507213738,27.4
4387,390610227004,356.0,88.71,881.0,27895.0,,39.8,3.7,C,0.573,0.0,0.0,42.741935483871,,28.392184979387,27.4
4388,390610230011,1248.0,65.76,740.0,36318.0,170000.0,27.7,2.47,B,0.828,0.0,34.6604215456674,11.8402282453638,,22.4351561209318,3.9
4389,390610230012,1801.0,80.67,984.0,54539.0,233300.0,26.2,0.0,B,0.884,4.55104551045511,45.9919028340081,8.24742268041237,,18.0861401932562,3.9
4390,390610230013,936.0,33.23,1262.0,44574.0,106700.0,40.7,0.0,B,0.682,0.0,20.5787781350482,21.6129032258065,,24.417822048728,3.9
4391,390610230014,577.0,75.72,698.0,18750.0,122300.0,48.8,0.88,C,0.613,0.0,29.3577981651376,14.4508670520231,,41.088,3.9
4392,390610230021,898.0,30.41,1119.0,64615.0,181000.0,50.0,0.0,B,0.884,0.0,45.0281425891182,12.5730994152047,,18.311537568676,3.8
4393,390610230022,655.0,4.81,,106250.0,162100.0,,0.0,B,0.890,0.0,49.1493383742911,5.84192439862543,,,3.8
4394,390610230023,2439.0,30.5,690.0,39760.0,135500.0,27.2,2.39,C,0.607,5.47445255474453,33.0345710627401,2.8957528957529,,18.5613682092555,3.8
4395,390610230024,1108.0,0.0,,65583.0,115500.0,,2.0,B,0.891,0.0,28.6694101508916,0.0,,,3.8
4396,390610231001,677.0,5.61,,81534.0,183800.0,,5.88,B,0.909,4.04040404040404,46.5949820788531,1.75438596491228,,,1.8
4397,390610231002,2085.0,7.34,1352.0,116006.0,318200.0,26.9,0.0,A,0.976,1.39593908629442,62.4497991967871,0.0,,10.0236194679586,1.8
4398,390610232011,1061.0,28.67,630.0,33429.0,102600.0,40.9,3.03,D,0.303,5.54371002132196,12.0689655172414,13.9954853273138,,16.0459481288701,16.8
4399,390610232012,553.0,57.38,717.0,33098.0,48900.0,50.0,2.68,D,0.183,10.5660377358491,6.46766169154229,33.7552742616034,,17.2578403528914,16.8
4400,390610232013,1269.0,57.03,682.0,37684.0,81700.0,27.9,3.68,D,0.218,13.2107023411371,10.5398457583548,21.9653179190751,,15.8900329052118,16.8
4401,390610232101,2406.0,55.93,605.0,29563.0,135800.0,40.5,3.18,C,0.375,12.5353440150801,18.7110187110187,22.5215517241379,,21.8381084463688,4.7
4402,390610232102,846.0,19.25,539.0,49514.0,119300.0,21.9,0.0,C,0.555,0.0,25.3067484662577,0.802139037433155,,11.8511936018096,4.7
4403,390610232103,2159.0,19.33,921.0,72604.0,146500.0,43.4,0.35,B,0.904,0.0,35.079575596817,0.0,,12.9910197785246,4.7
4404,390610232221,1460.0,54.91,733.0,43105.0,101400.0,28.3,4.26,C,0.392,0.0,9.41499085923217,14.3063583815029,,18.4572555388006,7.2
4405,390610232222,563.0,48.93,760.0,58681.0,91300.0,26.7,1.46,D,0.256,8.984375,20.1160541586073,22.7467811158798,,11.860738569554,7.2
4406,390610232223,799.0,12.89,617.0,45000.0,120700.0,31.3,2.17,C,0.432,6.95443645083933,15.3846153846154,10.0515463917526,,15.4133333333333,7.2
4407,390610233001,1534.0,8.99,1048.0,127969.0,342300.0,10.0,0.0,A,0.944,1.24333925399645,67.9498657117278,0.0,,9.37727105783432,3.0
4408,390610233002,950.0,8.72,1117.0,100156.0,275800.0,10.0,0.0,A,0.954,8.70646766169154,73.7796373779637,0.0,,12.8918886537002,3.0
4409,390610233003,1475.0,9.22,1838.0,105278.0,295300.0,26.7,0.0,A,0.967,0.0,74.7925311203319,4.30327868852459,,16.0831322783488,3.0
4410,390610234001,930.0,31.57,676.0,34148.0,89200.0,28.5,1.79,D,0.304,5.03597122302158,28.7630402384501,22.4747474747475,,15.180976923978,5.9
4411,390610234002,1398.0,41.83,756.0,44167.0,86200.0,25.0,5.75,C,0.402,11.1486486486486,24.6558197747184,13.8783269961977,,16.410442185342,5.9
4412,390610234003,367.0,52.3,882.0,48289.0,87400.0,24.0,1.83,C,0.385,17.9245283018868,38.7665198237885,17.2413793103448,,15.9290935823894,5.9
4413,390610234004,913.0,75.24,692.0,28542.0,116500.0,33.8,5.65,C,0.331,18.4615384615385,20.3566121842496,44.3396226415094,,22.5352112676056,5.9
4414,390610235011,1348.0,15.77,1298.0,119583.0,272700.0,50.0,0.0,A,0.972,15.1051625239006,57.9957356076759,5.85585585585586,,10.5165449938536,4.4
4415,390610235012,993.0,0.0,,168750.0,418800.0,,0.0,A,0.982,0.0,79.6551724137931,0.0,,,4.4
4416,390610235013,1982.0,51.78,1003.0,83654.0,313500.0,20.7,0.46,A,0.961,4.42678774120318,76.2773722627737,3.56294536817102,,12.6664594639826,4.4
4417,390610235211,733.0,71.09,795.0,39853.0,113400.0,27.1,0.94,C,0.613,18.9873417721519,26.0416666666667,11.1979166666667,,21.2581236042456,4.0
4418,390610235212,1737.0,9.86,1540.0,90481.0,225500.0,20.8,2.27,A,0.952,7.27802037845706,60.6800348735833,0.0,,16.7770029066876,4.0
4419,390610235221,832.0,34.64,1013.0,40045.0,136800.0,50.0,0.85,B,0.823,0.0,38.9250814332248,0.0,,26.7299288300662,4.1
4420,390610235222,1242.0,5.87,,121155.0,257800.0,,0.0,A,0.962,0.0,69.2849949647533,0.0,,,4.1
4421,390610235223,837.0,52.17,927.0,41635.0,135200.0,28.6,0.88,B,0.829,9.06976744186047,43.740795287187,3.58056265984655,,23.2304551459109,4.1
4422,390610235224,1944.0,20.26,1148.0,62317.0,222100.0,43.0,4.26,B,0.757,6.53950953678474,41.1908646003263,14.1399416909621,,16.8685912351365,4.1
4423,390610235225,1279.0,49.48,1180.0,56786.0,155600.0,23.8,0.83,B,0.908,0.0,39.1806722689076,0.0,,20.7093297643785,4.1
4424,390610236001,817.0,54.83,741.0,39750.0,98400.0,31.5,2.01,D,0.316,13.9364303178484,24.0938166311301,26.9886363636364,,16.3622641509434,4.3
4425,390610236002,1503.0,23.37,674.0,49063.0,127800.0,30.3,3.09,C,0.554,7.77957860615883,22.5971370143149,10.0175746924429,,13.4520922079775,4.3
4426,390610236003,762.0,22.64,741.0,60444.0,131800.0,27.1,0.0,B,0.750,2.11081794195251,33.448275862069,0.0,,13.3809807425055,4.3
4427,390610236004,893.0,1.69,,67031.0,148000.0,,4.0,B,0.869,1.8957345971564,36.6715758468336,1.69082125603865,,,4.3
4428,390610237011,789.0,32.73,888.0,60700.0,122300.0,22.7,0.0,B,0.751,0.0,32.7181208053691,7.87878787878788,,14.4514003294893,4.8
4429,390610237012,814.0,44.81,599.0,35515.0,118100.0,44.0,3.46,D,0.302,11.4349775784753,35.3817504655494,16.7088607594937,,18.3133887089962,4.8
4430,390610237013,697.0,17.84,,63958.0,122600.0,22.9,0.0,B,0.841,0.0,28.8888888888889,2.60223048327138,,,4.8
4431,390610237014,602.0,55.41,1871.0,34444.0,138700.0,50.0,0.64,B,0.777,6.56565656565657,23.9622641509434,1.35135135135135,,65.1840668911857,4.8
4432,390610237021,1193.0,29.91,709.0,44238.0,118800.0,28.9,2.23,C,0.475,8.58505564387917,38.3783783783784,4.52173913043478,,15.7602061576021,4.0
4433,390610237022,1050.0,39.62,1028.0,75189.0,116900.0,16.3,2.8,B,0.698,2.36842105263158,17.3497267759563,6.46900269541779,,13.1029804891673,4.0
4434,390610237023,538.0,21.76,834.0,36875.0,115900.0,37.3,0.0,C,0.565,0.0,15.1960784313725,9.54198473282443,,21.9010169491525,4.0
4435,390610238001,555.0,80.0,579.0,26492.0,106500.0,36.2,2.84,C,0.355,11.1922141119221,21.4285714285714,14.5205479452055,,22.5577532840103,7.6
4436,390610238002,2003.0,16.82,,55547.0,135600.0,17.9,1.11,C,0.521,11.3294797687861,30.066322770818,18.122555410691,,,7.6
4437,390610238003,662.0,0.0,,52411.0,125600.0,,2.53,C,0.626,10.6849315068493,48.8120950323974,0.0,,,7.6
4438,390610238004,1072.0,38.71,929.0,32500.0,109600.0,31.4,1.96,C,0.441,14.3350604490501,20.1183431952663,13.508064516129,,19.9753846153846,7.6
4439,390610238005,854.0,66.96,580.0,26750.0,99400.0,31.6,3.93,D,0.233,17.3850574712644,31.7480719794344,7.1304347826087,,23.5514018691589,7.6
4440,390610239011,847.0,6.28,,102500.0,283500.0,,0.0,A,0.948,5.67901234567901,78.2270606531882,3.1413612565445,,,2.7
