GEOID,unemployment_rate
390490067212,3.1
390490067213,3.1
390490067214,3.1
390490067221,3.2
390490067222,3.2
390490067223,3.2
390490068101,1.6
390490068102,1.6
390490068211,6.6
390490068212,6.6
390490068221,3.2
390490068222,3.2
390490069101,0.5
390490069102,0.5
390490069211,6.8
390490069212,6.8
390490069213,6.8
390490069214,6.8
390490069231,5.4
390490069232,5.4
390490069233,5.4
390490069234,5.4
390490069241,5.8
390490069242,5.8
390490069311,2.9
390490069312,2.9
390490069313,2.9
390490069314,2.9
390490069315,2.9
390490069316,2.9
390490069321,5.3
390490069322,5.3
390490069323,5.3
390490069324,5.3
390490069325,5.3
390490069326,5.3
390490069331,6.8
390490069332,6.8
390490069333,6.8
390490069334,6.8
390490069421,5.4
390490069431,3.2
390490069432,3.2
390490069433,3.2
390490069434,3.2
390490069441,4.4
390490069442,4.4
390490069443,4.4
390490069444,4.4
390490069451,2.5
390490069452,2.5
390490069453,2.5
390490069501,2.2
390490069502,2.2
390490069901,2.8
390490069902,2.8
390490069903,2.8
390490069904,2.8
390490069905,2.8
390490070101,5.3
390490070102,5.3
390490070103,5.3
390490070201,3.7
390490070202,3.7
390490070203,3.7
390490070204,3.7
390490070411,3.9
390490070431,5.8
390490070432,5.8
390490070441,1.8
390490070442,1.8
390490070443,1.8
390490070471,2.3
390490070472,2.3
390490070481,7.3
390490070482,7.3
390490071121,10.2
390490071122,10.2
390490071123,10.2
390490071131,5.2
390490071132,5.2
390490071133,5.2
390490071141,6.5
390490071142,6.5
390490071143,6.5
390490071151,3.6
390490071152,3.6
390490071153,3.6
390490071154,3.6
390490071155,3.6
390490071201,7.1
390490071202,7.1
390490071203,7.1
390490071321,4.3
390490071322,4.3
390490071323,4.3
390490071324,4.3
390490071931,3.2
390490071932,3.2
390490071933,3.2
390490071934,3.2
390490071935,3.2
390490071936,3.2
390490071941,0.6
390490071942,0.6
390490071943,0.6
390490071944,0.6
390490071981,4.5
390490071991,1.7
390490071992,1.7
390490071993,1.7
390490072011,3.1
390490072012,3.1
390490072021,6.9
390490072022,6.9
390490072031,2.9
390490072032,2.9
390490072051,1.2
390490072052,1.2
390490072053,1.2
390490072071,1.3
390490072072,1.3
390490072073,1.3
390490072091,4.0
390490072092,4.0
390490072101,6.3
390490072102,6.3
390490072103,6.3
390490072104,6.3
390490073931,3.9
390490073932,3.9
390490073933,3.9
390490073934,3.9
390490073941,2.5
390490073942,2.5
390490073943,2.5
390490073951,5.5
390490073952,5.5
390490073953,5.5
390490073954,5.5
390490073955,5.5
390490073956,5.5
390490073961,4.7
390490073962,4.7
390490073963,4.7
390490074241,1.6
390490074242,1.6
390490074243,1.6
390490074244,1.6
390490074245,1.6
390490074246,1.6
390490074251,7.2
390490074252,7.2
390490074253,7.2
390490074261,3.5
390490074262,3.5
390490074271,5.1
390490074272,5.1
390490074273,5.1
390490074921,2.7
390490074922,2.7
390490074923,2.7
390490074941,2.5
390490074942,2.5
390490075111,15.6
390490075112,15.6
390490075121,13.4
390490075122,13.4
390490075123,13.4
390490075201,17.4
390490075202,17.4
390490075203,17.4
390490075311,5.4
390490075312,5.4
390490075321,6.8
390490075331,9.2
390490075332,9.2
390490075341,13.5
390490075342,13.5
390490075501,6.5
390490075502,6.5
390490075511,10.8
390490075512,10.8
390490077101,10.8
390490077102,10.8
390490077103,10.8
390490077104,10.8
390490077211,6.6
390490077212,6.6
390490077213,6.6
390490077214,6.6
390490077215,6.6
390490077221,4.5
390490077222,4.5
390490077223,4.5
390490077301,6.3
390490077302,6.3
390490077401,4.3
390490078111,5.0
390490078112,5.0
390490078113,5.0
390490078114,5.0
390490078121,2.0
390490078122,2.0
390490078123,2.0
390490078124,2.0
390490078201,5.5
390490078202,5.5
390490078203,5.5
390490078204,5.5
390490078301,3.6
390490078302,3.6
390490078303,3.6
390490079211,4.5
390490079212,4.5
390490079213,4.5
390490079221,3.4
390490079222,3.4
390490079311,2.9
390490079312,2.9
390490079331,2.2
390490079332,2.2
390490079333,2.2
390490079334,2.2
390490079411,2.3
390490079511,2.5
390490079512,2.5
390490079513,2.5
390490079514,2.5
390490079521,1.0
390490079522,1.0
390490079523,1.0
390490079524,1.0
390490079525,1.0
390490079531,4.3
390490079532,4.3
390490079533,4.3
390490079534,4.3
390490079535,4.3
390490079541,2.4
390490079542,2.4
390490079543,2.4
390490079544,2.4
390490080001,3.8
390490080002,3.8
390490080003,3.8
390490081101,8.1
390490081102,8.1
390490081103,8.1
390490081104,8.1
390490081105,8.1
390490081201,5.0
390490081202,5.0
390490081203,5.0
390490081321,5.0
390490081322,5.0
390490081323,5.0
390490081324,5.0
390490081411,6.9
390490081412,6.9
390490081413,6.9
390490081421,4.6
390490081422,4.6
390490081423,4.6
390490081611,2.7
390490081612,2.7
390490081613,2.7
390490081621,4.5
390490081622,4.5
390490081623,4.5
390490081624,4.5
390490081625,4.5
390490081631,7.2
390490081632,7.2
390490081641,4.0
390490081642,4.0
390490082101,11.4
390490082102,11.4
390490082301,8.6
390490082302,8.6
390490082411,0.8
390490082412,0.8
390490082421,5.2
390490082422,5.2
390490082423,5.2
390490082424,5.2
390490083111,3.5
390490083112,3.5
390490083113,3.5
390490083121,15.8
390490083122,15.8
390490083123,15.8
390490083124,15.8
390490083125,15.8
390490083211,5.9
390490083212,5.9
390490083213,5.9
390490083221,4.6
390490083222,4.6
390490083223,4.6
390490083224,4.6
390490083301,5.8
390490083302,5.8
390490083401,3.2
390490083402,3.2
390490083403,3.2
390490083501,8.7
390490083502,8.7
390490083503,8.7
390490083601,4.9
390490083602,4.9
390490083603,4.9
390490083701,9.4
390490083702,9.4
390490083703,9.4
390490083801,1.0
390490083802,1.0
390490083803,1.0
390490084001,1.6
390490084002,1.6
390490084003,1.6
390490085001,1.4
390490085002,1.4
390490085003,1.4
390490085004,1.4
390490085005,1.4
390490087101,20.4
390490087102,20.4
390490087103,20.4
390490087104,20.4
390490087201,9.7
390490087202,9.7
390490087203,9.7
390490087204,9.7
390490087301,26.5
390490087302,26.5
390490088111,7.5
390490088112,7.5
390490088121,17.0
390490088122,17.0
390490088131,17.8
390490088132,17.8
390490088133,17.8
390490088211,8.2
390490088212,8.2
390490088213,8.2
390490088221,9.5
390490088222,9.5
390490088251,6.5
390490088252,6.5
390490088253,6.5
390490088254,6.5
390490089001,5.1
390490089002,5.1
390490089003,5.1
390490089004,5.1
390490090001,2.3
390490090002,2.3
390490090003,2.3
390490091001,2.3
390490091002,2.3
390490091003,2.3
390490091004,2.3
390490091005,2.3
390490092101,10.2
390490092102,10.2
390490092103,10.2
390490092201,6.4
390490092202,6.4
390490092301,7.2
390490092302,7.2
390490092303,7.2
390490092304,7.2
390490092401,4.3
390490092402,4.3
390490092501,3.6
390490092502,3.6
390490092503,3.6
390490093111,9.7
390490093112,9.7
390490093113,9.7
390490093121,9.0
390490093122,9.0
390490093123,9.0
390490093124,9.0
390490093211,14.3
390490093212,14.3
390490093213,14.3
390490093221,15.7
390490093222,15.7
390490093223,15.7
390490093231,8.4
390490093232,8.4
390490093233,8.4
390490093234,8.4
390490093251,8.8
390490093252,8.8
390490093253,8.8
390490093261,8.4
390490093311,20.9
390490093321,10.7
390490093322,10.7
390490093323,10.7
390490093324,10.7
390490093331,7.9
390490093332,7.9
390490093341,4.1
390490093342,4.1
390490093343,4.1
390490093361,2.2
390490093362,2.2
390490093371,13.5
390490093372,13.5
390490093373,13.5
390490093374,13.5
390490093401,13.4
390490093402,13.4
390490093501,11.3
390490093502,11.3
390490093611,9.4
390490093612,9.4
390490093613,9.4
390490093614,9.4
390490093621,8.1
390490093622,8.1
390490093623,8.1
390490093624,8.1
390490093625,8.1
390490093711,11.8
390490093712,11.8
390490093713,11.8
390490093714,11.8
390490093721,7.6
390490093722,7.6
390490093723,7.6
390490093724,7.6
390490093731,10.2
390490093732,10.2
390490093733,10.2
390490093734,10.2
390490093741,7.6
390490093742,7.6
390490093743,7.6
390490093811,8.1
390490093812,8.1
390490093813,8.1
390490093814,8.1
390490093821,7.0
390490093822,7.0
390490093831,7.5
390490093832,7.5
390490093841,10.2
390490093842,10.2
390490093851,3.4
390490093852,3.4
390490093861,4.8
390490093862,4.8
390490093901,5.0
390490093902,5.0
390490094101,4.5
390490094102,4.5
390490094201,4.5
390490094202,4.5
390490094203,4.5
390490094204,4.5
390490094301,10.2
390490094302,10.2
390490094303,10.2
390490094304,10.2
390490094305,10.2
390490094401,3.7
390490094402,3.7
390490094403,3.7
390490094501,2.8
390490094502,2.8
390490094503,2.8
390490094951,7.8
390490094952,7.8
390490094953,7.8
390490094971,2.1
390490095201,12.7
390490095202,12.7
390490095203,12.7
390490095901,7.1
390490095902,7.1
390490095903,7.1
390490095904,7.1
390490096001,2.9
390490096002,2.9
390490096003,2.9
390490096004,2.9
390490097111,4.4
390490097112,4.4
390490097113,4.4
390490097114,4.4
390490097121,5.3
390490097122,5.3
390490097123,5.3
390490097201,3.3
390490097202,3.3
390490097203,3.3
390490097204,3.3
390490097401,2.1
390490097402,2.1
390490097403,2.1
390490097404,2.1
390490097511,1.0
390490097521,2.7
390490097522,2.7
390490098001,5.5
390490098002,5.5
390490098003,5.5
390490098004,5.5
390490099001,3.2
390490100001,2.9
390490100002,2.9
390490100003,2.9
390490100004,2.9
390490100005,2.9
390490101001,6.8
390490102001,3.9
390490102002,3.9
390490102003,3.9
390490102004,3.9
390490103001,5.4
390490104001,1.2
390490104002,1.2
390490104003,1.2
390490105001,3.4
390490105002,3.4
390490105003,3.4
390490105004,3.4
390490106011,1.3
390490106012,1.3
390490106021,3.2
390490106022,3.2
390490106023,3.2
390490107001,7.8
390499800001,
390510401001,10.3
390510401002,10.3
390510401003,10.3
390510402001,5.3
390510402002,5.3
390510402003,5.3
390510403001,8.4
390510403002,8.4
390510403003,8.4
390510404001,8.2
390510404002,8.2
390510404003,8.2
390510405001,4.9
390510405002,4.9
390510405003,4.9
390510405004,4.9
390510406001,4.7
390510406002,4.7
390510406003,4.7
390510407001,3.5
390510407002,3.5
390510407003,3.5
390510407004,3.5
390510407005,3.5
390510408001,4.1
390510408002,4.1
390510408003,4.1
390510408004,4.1
390510409001,3.9
390510409002,3.9
390510409003,3.9
390539535001,7.2
390539535002,7.2
390539535003,7.2
390539535004,7.2
390539536001,5.1
390539536002,5.1
390539536003,5.1
390539537001,8.0
390539537002,8.0
390539537003,8.0
390539538001,3.8
390539538002,3.8
390539538003,3.8
390539538004,3.8
390539539001,5.9
390539539002,5.9
390539539003,5.9
390539539004,5.9
390539539005,5.9
390539540001,10.7
390539540002,10.7
390539540003,10.7
390539540004,10.7
390539541001,7.0
390539541002,7.0
390553101001,3.7
390553101002,3.7
390553102001,2.7
390553102002,2.7
390553106001,3.2
390553106002,3.2
390553106003,3.2
390553107001,2.5
390553107002,2.5
390553107003,2.5
390553108001,1.6
390553108002,1.6
390553108003,1.6
390553108004,1.6
390553109001,2.9
390553109002,2.9
390553109003,2.9
390553110001,5.8
390553110002,5.8
390553113001,2.5
390553113002,2.5
390553113003,2.5
390553113004,2.5
390553114001,3.9
390553114002,3.9
390553114003,3.9
390553114004,3.9
390553114005,3.9
390553115001,3.3
390553115002,3.3
390553115003,3.3
390553116001,3.9
390553116002,3.9
390553117001,3.7
390553117002,3.7
390553118001,5.8
390553118002,5.8
390553118003,5.8
390553118004,5.8
390553118005,5.8
390553119001,5.3
390553119002,5.3
390553119003,5.3
390553120001,3.7
390553120002,3.7
390553121001,0.8
390553121002,0.8
390553121003,0.8
390553122011,2.7
390553122012,2.7
390553122013,2.7
390553122014,2.7
390553122015,2.7
390553122021,4.1
390553122022,4.1
390553122031,3.3
390553122032,3.3
390553122033,3.3
390553123001,4.5
390553123002,4.5
390553123003,4.5
390553123004,4.5
390553123005,4.5
390553124001,4.7
390553124002,4.7
390572001011,6.6
390572001012,6.6
390572001013,6.6
390572001031,4.6
390572001032,4.6
390572001041,6.6
390572001042,6.6
390572001043,6.6
390572003001,8.2
390572003002,8.2
390572003003,8.2
390572004001,21.6
390572004002,21.6
390572005001,8.5
390572005002,8.5
390572005003,8.5
390572005004,8.5
390572005005,8.5
390572005006,8.5
390572006001,11.2
390572006002,11.2
390572006003,11.2
390572007001,10.7
390572007002,10.7
390572007003,10.7
390572009001,1.9
390572009002,1.9
390572009003,1.9
390572009004,1.9
390572101001,6.2
390572101002,6.2
390572102001,3.5
390572102002,3.5
390572102003,3.5
390572102004,3.5
390572102005,3.5
390572102006,3.5
390572103001,2.3
390572103002,2.3
390572103003,2.3
390572104011,5.2
390572104012,5.2
390572104013,5.2
390572104021,2.9
390572104022,2.9
390572104023,2.9
390572105001,0.7
390572105002,0.7
390572105003,0.7
390572106011,2.8
390572106012,2.8
390572106013,2.8
390572106014,2.8
390572106021,4.9
390572106022,4.9
390572106023,4.9
390572106024,4.9
390572106031,3.0
390572106032,3.0
390572106033,3.0
390572201001,4.5
390572201002,4.5
390572201003,4.5
390572202001,3.7
390572202002,3.7
390572202003,3.7
390572202004,3.7
390572301001,3.2
390572301002,3.2
390572401001,5.4
390572401002,5.4
390572402001,5.0
390572402002,5.0
390572402003,5.0
390572402004,5.0
390572402005,5.0
390572403011,9.2
390572403012,9.2
390572403013,9.2
390572403014,9.2
390572403021,12.8
390572403022,12.8
390572403023,12.8
390572403024,12.8
390572405001,5.8
390572405002,5.8
390572405003,5.8
390572406001,19.2
390572406002,19.2
390572406003,19.2
390572406004,19.2
390572406005,19.2
390572407001,5.0
390572407002,5.0
390572550001,3.9
390572550002,3.9
390572550003,3.9
390572550004,3.9
390572601001,5.9
390572601002,5.9
390572601003,5.9
390572601004,5.9
390572701001,8.3
390572701002,8.3
390572701003,8.3
390572801011,6.4
390572801012,6.4
390572801021,6.6
390572801022,6.6
390572802001,6.6
390572803001,2.3
390572803002,2.3
390599771001,6.7
390599771002,6.7
390599771003,6.7
390599771004,6.7
390599772001,9.6
390599772002,9.6
390599772003,9.6
390599772004,9.6
390599773001,16.4
390599773002,16.4
390599773003,16.4
390599774001,6.6
390599774002,6.6
390599774003,6.6
390599775001,7.5
390599775002,7.5
390599775003,7.5
390599775004,7.5
390599776001,13.8
390599776002,13.8
390599776003,13.8
390599777001,3.4
390599777002,3.4
390599777003,3.4
390599778001,9.8
390599778002,9.8
390599778003,9.8
390599779001,12.4
390599779002,12.4
390599779003,12.4
390599779004,12.4
390599780001,7.5
390599780002,7.5
390599780003,7.5
390599780004,7.5
390610002001,16.8
390610007001,4.8
390610007002,4.8
390610007003,4.8
390610009001,16.2
390610009002,16.2
390610010001,9.6
390610010002,9.6
390610011001,17.5
390610016001,22.0
390610016002,22.0
390610017001,23.8
390610018001,5.2
390610018002,5.2
390610019001,9.3
390610019002,9.3
390610020001,5.2
390610020002,5.2
390610022001,15.7
390610022002,15.7
390610022003,15.7
390610023001,35.7
390610025001,3.3
390610025002,3.3
390610026001,7.4
390610026002,7.4
390610027001,10.5
390610028001,11.0
390610028002,11.0
390610029001,9.4
390610029002,9.4
390610029003,9.4
390610030001,5.1
390610030002,5.1
390610030003,5.1
390610032001,3.8
390610033001,10.8
390610033002,10.8
390610036001,19.2
390610036002,19.2
390610037001,36.9
390610037002,36.9
390610038001,16.2
390610038002,16.2
390610038003,16.2
390610039001,16.8
390610039002,16.8
390610039003,16.8
390610040001,14.0
390610040002,14.0
390610041001,12.4
390610041002,12.4
390610042001,2.3
390610042002,2.3
390610045001,5.5
390610046021,8.3
390610046022,8.3
390610046023,8.3
390610046031,2.9
390610046032,2.9
390610046041,6.0
390610046042,6.0
390610046043,6.0
390610046051,2.4
390610046052,2.4
390610047011,2.4
390610047012,2.4
390610047021,15.3
390610048001,0.8
390610048002,0.8
390610048003,0.8
390610049001,2.3
390610049002,2.3
390610049003,2.3
390610049004,2.3
390610049005,2.3
390610050001,1.7
390610050002,1.7
390610050003,1.7
390610050004,1.7
390610050005,1.7
390610051001,1.6
390610051002,1.6
390610052001,3.4
390610052002,3.4
390610052003,3.4
390610053011,2.6
390610053012,2.6
390610053013,2.6
390610053021,4.0
390610053022,4.0
390610053023,4.0
390610054001,4.3
390610055001,5.1
390610055002,5.1
390610055003,5.1
390610055004,5.1
390610056001,6.5
390610056002,6.5
390610056003,6.5
390610056004,6.5
390610056005,6.5
390610057011,6.5
390610057012,6.5
390610057013,6.5
390610057021,1.7
390610057022,1.7
390610057023,1.7
390610057024,1.7
390610058001,5.9
390610058002,5.9
390610058003,5.9
390610058004,5.9
390610058005,5.9
390610059001,5.7
390610060001,6.2
390610060002,6.2
390610060003,6.2
390610060004,6.2
390610060005,6.2
390610061001,4.9
390610061002,4.9
390610063001,5.5
390610063002,5.5
390610063003,5.5
390610063004,5.5
390610063005,5.5
390610064001,19.7
390610064002,19.7
390610064003,19.7
390610064004,19.7
390610065001,9.9
390610065002,9.9
390610065003,9.9
390610065004,9.9
390610065005,9.9
390610065006,9.9
390610066001,9.1
390610066002,9.1
390610068001,16.6
390610068002,16.6
390610068003,16.6
390610069001,14.5
390610069002,14.5
390610069003,14.5
390610070001,8.2
390610070002,8.2
390610070003,8.2
390610071001,1.9
390610071002,1.9
390610071003,1.9
390610072001,9.3
390610072002,9.3
390610073001,9.4
390610073002,9.4
390610074001,3.7
390610074002,3.7
390610074003,3.7
390610075001,9.9
390610075002,9.9
390610077001,29.1
390610077002,29.1
390610078001,10.4
390610078002,10.4
390610078003,10.4
390610079001,6.0
390610079002,6.0
390610080001,29.3
390610080002,29.3
390610081001,8.3
390610081002,8.3
390610082011,4.1
390610082012,4.1
390610082013,4.1
390610082021,14.4
390610082022,14.4
390610082023,14.4
390610083001,18.8
390610083002,18.8
390610083003,18.8
390610084001,9.3
390610085011,17.2
390610085012,17.2
390610085013,17.2
390610085021,43.4
390610086011,33.9
390610086012,33.9
390610086013,33.9
390610086014,33.9
390610088001,25.5
390610088002,25.5
390610092001,13.8
390610092002,13.8
390610092003,13.8
390610093001,21.3
390610093002,21.3
390610093003,21.3
390610093004,21.3
390610094001,24.2
390610095001,9.2
390610095002,9.2
390610095003,9.2
390610096001,10.4
390610096002,10.4
390610096003,10.4
390610096004,10.4
390610097001,15.1
390610097002,15.1
390610097003,15.1
390610097004,15.1
390610097005,15.1
390610098001,14.5
390610099011,9.0
390610099012,9.0
390610099013,9.0
390610099021,8.4
390610099022,8.4
390610100021,23.9
390610100022,23.9
390610100023,23.9
390610100024,23.9
390610100025,23.9
390610100031,12.5
390610100032,12.5
390610100033,12.5
390610100041,12.2
390610100042,12.2
390610100043,12.2
390610100051,10.0
390610101001,11.4
390610101002,11.4
390610101003,11.4
390610102011,13.0
390610102012,13.0
390610102013,13.0
390610102014,13.0
390610102015,13.0
390610102021,10.3
390610102022,10.3
390610102023,10.3
390610103001,21.4
390610103002,21.4
390610104001,10.9
390610104002,10.9
390610105001,3.7
390610105002,3.7
390610106001,3.5
390610107001,7.7
390610107002,7.7
390610108001,6.1
390610109001,21.7
390610109002,21.7
390610110001,14.1
390610110002,14.1
390610111001,2.5
390610111002,2.5
390610204011,7.7
390610204012,7.7
390610204013,7.7
390610204014,7.7
390610204015,7.7
390610204031,3.8
390610204032,3.8
390610204033,3.8
390610204034,3.8
390610204041,5.5
390610204042,5.5
390610204043,5.5
390610205011,6.7
390610205012,6.7
390610205021,4.1
390610205022,4.1
390610205023,4.1
390610205041,1.1
390610205042,1.1
390610205043,1.1
390610205051,7.0
390610205052,7.0
390610205053,7.0
390610206011,3.4
390610206012,3.4
390610206013,3.4
390610206021,5.2
390610206022,5.2
390610206023,5.2
390610206024,5.2
390610207011,3.3
390610207012,3.3
390610207013,3.3
390610207014,3.3
390610207015,3.3
390610207016,3.3
390610207017,3.3
390610207051,13.9
390610207052,13.9
390610207071,3.0
390610207072,3.0
390610207073,3.0
390610207411,7.3
390610207412,7.3
390610207413,7.3
390610207421,5.6
390610207422,5.6
390610207423,5.6
390610207424,5.6
390610207425,5.6
390610207611,6.3
390610207612,6.3
390610207613,6.3
390610207614,6.3
390610207615,6.3
390610207616,6.3
390610207621,7.3
390610207622,7.3
390610208021,3.1
390610208022,3.1
390610208023,3.1
390610208111,4.2
390610208112,4.2
390610208113,4.2
390610208114,4.2
390610208121,3.2
390610208122,3.2
390610208123,3.2
390610209011,8.0
390610209012,8.0
390610209013,8.0
390610209021,11.8
390610209022,11.8
390610209023,11.8
390610209024,11.8
390610209025,11.8
390610210011,7.5
390610210012,7.5
390610210021,0.7
390610210022,0.7
390610210023,0.7
390610210031,6.2
390610210032,6.2
390610210033,6.2
390610211011,1.8
390610211012,1.8
390610211013,1.8
390610211021,3.5
390610211022,3.5
390610211023,3.5
390610211024,3.5
390610212011,1.4
390610212012,1.4
390610212021,2.0
390610212022,2.0
390610212023,2.0
390610212024,2.0
390610212025,2.0
390610213021,5.2
390610213022,5.2
390610213023,5.2
390610213024,5.2
390610213031,4.0
390610213032,4.0
390610213033,4.0
390610213041,3.3
390610213042,3.3
390610213043,3.3
390610213044,3.3
390610214011,9.3
390610214012,9.3
390610214013,9.3
390610214014,9.3
390610214211,5.2
390610214212,5.2
390610214213,5.2
390610214214,5.2
390610214221,11.9
390610214222,11.9
390610215011,4.7
390610215012,4.7
390610215013,4.7
390610215014,4.7
390610215015,4.7
390610215041,2.2
390610215042,2.2
390610215043,2.2
390610215044,2.2
390610215045,2.2
390610215051,8.8
390610215052,8.8
390610215053,8.8
390610215061,5.9
390610215062,5.9
390610215063,5.9
390610215081,4.0
390610215082,4.0
390610215083,4.0
390610215091,13.5
390610215092,13.5
390610215093,13.5
390610215094,13.5
390610215095,13.5
390610215096,13.5
390610215711,12.5
390610215712,12.5
390610215721,7.3
390610215722,7.3
390610215723,7.3
390610215724,7.3
390610215725,7.3
390610216021,21.2
390610216022,21.2
390610216023,21.2
390610216031,5.4
390610216032,5.4
390610216033,5.4
390610216041,15.0
390610216042,15.0
390610216043,15.0
390610216044,15.0
390610217011,3.6
390610217012,3.6
390610217013,3.6
390610217021,8.2
390610217022,8.2
390610217023,8.2
390610217024,8.2
390610218011,6.1
390610218012,6.1
390610218013,6.1
390610218014,6.1
390610218015,6.1
390610218021,8.1
390610218022,8.1
390610218023,8.1
390610219001,15.4
390610220001,5.1
390610220002,5.1
390610220003,5.1
390610220004,5.1
390610221011,3.8
390610221012,3.8
390610221013,3.8
390610221014,3.8
390610221021,7.7
390610221022,7.7
390610221023,7.7
390610221024,7.7
390610221025,7.7
390610221026,7.7
390610221027,7.7
390610222001,5.5
390610222002,5.5
390610222003,5.5
390610223011,7.0
390610223012,7.0
390610223013,7.0
390610223014,7.0
390610223021,3.7
390610223022,3.7
390610223023,3.7
390610223024,3.7
390610224001,2.2
390610224002,2.2
390610224003,2.2
390610225001,5.3
390610225002,5.3
390610225003,5.3
390610226011,3.1
390610226012,3.1
390610226013,3.1
390610226014,3.1
390610226015,3.1
390610226021,2.6
390610226022,2.6
390610226023,2.6
390610227001,27.4
390610227002,27.4
390610227003,27.4
390610227004,27.4
390610230011,3.9
390610230012,3.9
390610230013,3.9
390610230014,3.9
390610230021,3.8
390610230022,3.8
390610230023,3.8
390610230024,3.8
390610231001,1.8
390610231002,1.8
390610232011,16.8
390610232012,16.8
390610232013,16.8
390610232101,4.7
390610232102,4.7
390610232103,4.7
390610232221,7.2
390610232222,7.2
390610232223,7.2
390610233001,3.0
390610233002,3.0
390610233003,3.0
390610234001,5.9
390610234002,5.9
390610234003,5.9
390610234004,5.9
390610235011,4.4
390610235012,4.4
390610235013,4.4
390610235211,4.0
390610235212,4.0
390610235221,4.1
390610235222,4.1
390610235223,4.1
390610235224,4.1
390610235225,4.1
390610236001,4.3
390610236002,4.3
390610236003,4.3
390610236004,4.3
390610237011,4.8
390610237012,4.8
390610237013,4.8
390610237014,4.8
390610237021,4.0
390610237022,4.0
390610237023,4.0
390610238001,7.6
390610238002,7.6
390610238003,7.6
390610238004,7.6
390610238005,7.6
390610239011,2.7
390610239012,2.7
390610239013,2.7
390610239014,2.7
390610239021,2.7
390610239022,2.7
390610239023,2.7
390610239024,2.7
390610240011,5.1
390610240012,5.1
390610240013,5.1
390610240014,5.1
390610240015,5.1
390610240016,5.1
390610240021,4.5
390610240022,4.5
390610241001,3.0
390610241002,3.0
390610241003,3.0
390610241004,3.0
390610241005,3.0
390610241006,3.0
390610242001,5.6
390610242002,5.6
390610243011,3.2
390610243012,3.2
390610243013,3.2
390610243014,3.2
390610243031,3.9
390610243032,3.9
390610243033,3.9
390610243034,3.9
390610243035,3.9
390610243211,0.8
390610243212,0.8
390610243213,0.8
390610243214,0.8
390610243221,2.3
390610243222,2.3
390610243223,2.3
390610243224,2.3
390610243225,2.3
390610243226,2.3
390610244001,3.4
390610244002,3.4
390610244003,3.4
390610244004,3.4
390610244005,3.4
390610244006,3.4
390610244007,3.4
390610247001,4.0
390610247002,4.0
390610248001,2.9
390610248002,2.9
390610248003,2.9
390610249011,4.0
390610249021,3.9
390610249022,3.9
390610249023,3.9
390610249024,3.9
390610249025,3.9
390610250011,5.7
390610250012,5.7
390610250013,5.7
390610250014,5.7
390610250015,5.7
390610250021,6.5
390610250022,6.5
390610250023,6.5
390610250024,6.5
390610250025,6.5
390610250026,6.5
390610251011,2.7
390610251012,2.7
390610251021,5.1
390610251022,5.1
390610251023,5.1
390610251024,5.1
390610251025,5.1
390610251026,5.1
390610251031,5.4
390610251032,5.4
390610251033,5.4
390610251034,5.4
390610251041,4.1
390610251042,4.1
390610252001,9.3
390610252002,9.3
390610252003,9.3
390610252004,9.3
390610252005,9.3
390610253001,8.0
390610253002,8.0
390610253003,8.0
390610254011,2.8
390610254012,2.8
390610254021,4.2
390610254022,4.2
390610254023,4.2
390610254024,4.2
390610255001,6.0
390610255002,6.0
390610255003,6.0
390610255004,6.0
390610256001,4.3
390610256002,4.3
390610256003,4.3
390610256004,4.3
390610257001,22.7
390610257002,22.7
390610257003,22.7
390610258001,9.1
390610258002,9.1
390610258003,9.1
390610258004,9.1
390610258005,9.1
390610260011,1.9
390610260012,1.9
390610260013,1.9
390610260021,4.5
390610260022,4.5
390610260023,4.5
390610260024,4.5
390610261011,2.9
390610261012,2.9
390610261013,2.9
390610261014,2.9
390610261015,2.9
390610261021,4.0
390610261022,4.0
390610261023,4.0
390610262001,6.3
390610262002,6.3
390610263001,44.3
390610263002,44.3
390610264001,6.1
390610264002,6.1
390610264003,6.1
390610265001,11.6
390610265002,11.6
390610266001,5.0
390610266002,5.0
390610266003,5.0
390610267001,23.5
390610267002,23.5
390610268001,0.9
390610269001,32.1
390610269002,32.1
390610269003,32.1
390610269004,32.1
390610270001,26.2
390610270002,26.2
390610270003,26.2
390610270004,26.2
390610271001,15.4
390610271002,15.4
390610271003,15.4
390610271004,15.4
390610272001,23.3
390610272002,23.3
390610272003,23.3
390610273001,3.7
390610273002,3.7
390610273003,3.7
390610274001,11.8
390610274002,11.8
390610274003,11.8
390610274004,11.8
390630001001,3.4
390630001002,3.4
390630001003,3.4
390630002001,2.2
390630002002,2.2
390630002003,2.2
390630003001,2.7
390630003002,2.7
390630003003,2.7
390630003004,2.7
390630003005,2.7
390630003006,2.7
390630004001,4.3
390630004002,4.3
390630004003,4.3
390630004004,4.3
390630004005,4.3
390630004006,4.3
390630004007,4.3
390630005001,10.0
390630005002,10.0
390630005003,10.0
390630005004,10.0
390630005005,10.0
390630006001,7.2
390630006002,7.2
390630006003,7.2
390630006004,7.2
390630006005,7.2
390630007001,4.5
390630007002,4.5
390630007003,4.5
390630007004,4.5
390630008001,6.7
390630008002,6.7
390630008003,6.7
390630008004,6.7
390630008005,6.7
390630009001,7.4
390630009002,7.4
390630009003,7.4
390630009004,7.4
390630009005,7.4
390630010001,4.7
390630010002,4.7
390630010003,4.7
390630010004,4.7
390630010005,4.7
390630011001,5.3
390630011002,5.3
